EstadoCivil;Sexo;Estrato;TipoVivienda;LugarNacimiento; FechaNacimiento ;Edad;Nacionalidad; Ingresos ;OtrosIngresos; Gastos ;Activos;OtrosPasivos;FechaSolicitud; CapitalSolicitado ;Plazo;Score;Aprobado
2;2;2;1;5756;13/12/60;61;COLOMBIANO;3800000;0;1875000;300000000;0;19/12/18;319562;12;785;1
3;2;3;1;5093;3/07/49;73;COLOMBIANO;4641000;0;1650000;0;0;6/11/15;47000000;60;;1
3;2;3;1;5093;3/07/49;73;COLOMBIANO;4641000;0;1650000;0;0;11/01/16;54437400;58;;1
3;2;3;1;5093;3/07/49;73;COLOMBIANO;4641000;0;1650000;0;0;11/11/19;14913929;12;;1
5;1;3;3;73001;13/03/81;41;COLOMBIANO;4500000;0;2206000;0;0;26/08/16;70000000;60;;1
2;2;2;1;15106;10/09/51;71;Colombiano;3650000;0;1700000;150000000;0;17/10/17;47367395;36;;1
2;2;2;1;15106;10/09/51;71;Colombiano;3650000;0;1700000;150000000;0;12/10/17;42000000;36;;1
2;2;3;1;;29/08/55;67;COLOMBIANO;6960000;NULL;3717000;530000000;NULL;22/05/12;64950000;36;851;1
3;2;2;3;15322;2/06/61;61;COLOMBIANA;3116000;0;1927000;85000000;0;10/04/15;33000000;48;947;1
2;2;0;1;25839;13/12/56;65;Colombiano;4400000;0;2333000;4800000000;0;10/01/19;50000000;60;;1
2;2;0;1;25839;13/12/56;65;Colombiano;4400000;0;2333000;4800000000;0;15/03/19;55658892;58;;1
2;2;0;1;25839;13/12/56;65;Colombiano;4400000;0;2333000;4800000000;0;15/12/19;49656157;49;;1
2;1;2;1;15480;16/06/63;59;Colombiano;7100000;0;3838000;265000000;0;24/01/18;55000000;48;913;1
2;2;4;1;15531;30/07/60;62;COLOMBIANO;7450000;0;4784974;0;0;9/09/16;84000000;60;;1
2;2;4;1;15531;30/07/60;62;COLOMBIANO;7450000;0;4784974;0;0;3/09/16;88785533;51;;1
2;2;4;1;15531;30/07/60;62;COLOMBIANO;7450000;0;4784974;0;0;3/12/20;20206345;9;;1
2;2;4;1;15531;30/07/60;62;COLOMBIANO;7450000;0;4784974;0;0;27/06/20;3009134;2;;1
2;2;4;1;15531;30/07/60;62;COLOMBIANO;7450000;0;4784974;0;0;3/01/22;2986767;2;;1
5;1;2;1;73854;19/02/69;53;COLOMBIANO;4700000;0;3248000;200000000;0;13/06/14;70000000;36;907;1
2;2;3;1;15537;28/10/78;44;COLOMBIANO;4982179;0;2605785;320000000;0;28/04/16;75000000;60;;1
2;2;3;1;15537;28/10/78;44;COLOMBIANO;4982179;0;2605785;320000000;0;3/05/16;91618734;60;;1
2;2;3;1;15537;28/10/78;44;COLOMBIANO;4982179;0;2605785;320000000;0;28/10/19;4505074;6;;1
2;2;3;1;15537;28/10/78;44;COLOMBIANO;4982179;0;2605785;320000000;0;28/04/20;1565119;2;;1
1;2;2;3;15822;5/03/52;70;COLOMBIANO;6744350;0;2389000;760000000;0;7/03/16;90000000;60;;1
2;2;2;1;15632;12/07/76;46;COLOMBIANO;5955200;0;3165615;0;0;3/03/16;30000000;24;969;1
5;1;3;3;15686;18/01/69;53;Colombiano;5963000;0;1378000;0;0;25/11/19;65000000;48;;1
5;1;3;3;15686;18/01/69;53;Colombiano;5963000;0;1378000;0;0;25/12/19;73909392;47;;1
5;1;3;3;15686;18/01/69;53;Colombiano;5963000;0;1378000;0;0;8/04/20;2963713;2;;1
5;1;3;3;15686;18/01/69;53;Colombiano;5963000;0;1378000;0;0;25/11/23;2930700;2;;1
5;1;3;3;15686;18/01/69;53;Colombiano;5963000;0;1378000;0;0;25/10/20;63623437;37;;1
5;1;3;3;15686;18/01/69;53;Colombiano;5963000;0;1378000;0;0;25/11/23;2906177;2;;1
5;2;2;1;41001;30/11/84;37;COLOMBIANO;5364700;0;3019265;43000000;0;26/02/16;20000000;36;877;1
5;2;2;1;41001;30/11/84;37;COLOMBIANO;5364700;0;3019265;43000000;0;5/10/16;41132617;48;877;1
5;2;2;1;41001;30/11/84;37;COLOMBIANO;5364700;0;3019265;43000000;0;3/10/16;48390414;48;877;1
5;2;2;1;41001;30/11/84;37;COLOMBIANO;5364700;0;3019265;43000000;0;30/11/15;75000000;60;877;1
2;2;2;1;41001;1/12/67;54;COLOMBIANO;3280000;0;1469000;1080000000;0;21/11/15;52840815;60;;1
2;2;2;1;41001;1/12/67;54;COLOMBIANO;3280000;0;1469000;1080000000;0;24/11/15;43000000;60;;1
2;2;4;1;73001;27/01/73;49;COLOMBIANO;15617573;0;10809000;1120000000;0;7/10/15;90000000;36;796;1
2;2;4;1;73001;27/01/73;49;COLOMBIANO;15617573;0;10809000;1120000000;0;30/10/15;78000000;36;796;1
1;2;4;1;68013;30/06/68;54;Colombiano;4250000;0;2300000;360000000;0;29/05/18;50000000;48;;1
1;2;4;1;68013;30/06/68;54;Colombiano;4250000;0;2300000;360000000;0;3/06/18;59111833;48;;1
2;2;2;1;5411;2/10/53;69;COLOMBIANO;5400000;0;3792692;206000000;0;30/11/15;62018003;60;;1
2;2;2;1;5411;2/10/53;69;COLOMBIANO;5400000;0;3792692;206000000;0;27/11/15;50000000;60;;1
2;2;2;1;5411;2/10/53;69;COLOMBIANO;5400000;0;3792692;206000000;0;9/11/15;50000000;60;;1
2;2;2;1;68179;19/07/55;67;Colombiano;2453716;0;126000;0;0;7/01/20;30000000;36;921;1
2;2;2;1;68179;19/07/55;67;Colombiano;2453716;0;126000;0;0;7/01/20;30000043;36;921;1
2;2;2;1;68179;19/07/55;67;Colombiano;2453716;0;126000;0;0;7/02/20;32835609;35;921;1
4;2;2;1;73168;15/04/61;61;Colombiano;3225000;0;0;0;0;3/02/20;20000000;24;946;1
4;2;2;1;73168;15/04/61;61;Colombiano;3225000;0;0;0;0;5/02/20;19323023;21;946;1
5;2;3;1;76834;6/05/62;60;Colombiano;3025000;0;939000;1200000000;0;26/07/19;40000000;36;826;1
5;2;3;1;76834;6/05/62;60;Colombiano;3025000;0;939000;1200000000;0;1/08/19;45593792;36;826;1
4;1;2;1;25181;16/07/59;63;Colombiano;9940000;0;6907000;0;0;5/03/18;93008598;60;;1
5;1;2;1;50001;30/06/89;33;COLOMBIANO;4332761;0;1701810;150000000;0;24/06/15;70000000;48;934;1
1;1;3;3;50001;24/10/89;33;COLOMBIANO;4716167;0;1450000;0;0;5/06/15;45000000;48;;1
1;1;3;3;50001;24/10/89;33;COLOMBIANO;4716167;0;1450000;0;0;16/08/18;13953424;10;;1
1;1;3;3;50001;24/10/89;33;COLOMBIANO;4716167;0;1450000;0;0;16/08/16;36049977;34;;1
1;1;3;3;50001;24/10/89;33;COLOMBIANO;4716167;0;1450000;0;0;31/01/20;28134554;48;;1
1;1;2;3;11001;10/07/91;31;COLOMBIANO;5000000;NULL;2773000;52000000;NULL;11/02/14;86000000;48;952;1
1;2;2;3;50001;13/04/94;28;COLOMBIANA;6500000;0;2848000;78000000;0;30/12/14;96000000;48;901;1
2;1;3;1;25377;18/01/64;58;Colombiano;4500000;0;2446000;0;0;22/12/18;61264544;47;885;1
2;1;3;1;25377;18/01/64;58;Colombiano;4500000;0;2446000;0;0;17/11/17;62000000;60;885;1
2;1;3;1;25377;18/01/64;58;Colombiano;4500000;0;2446000;0;0;22/11/19;46320000;60;885;1
2;1;3;1;25377;18/01/64;58;Colombiano;4500000;0;2446000;0;0;22/12/19;56297083;59;885;1
5;1;3;2;11001;20/11/82;39;COLOMBIANO;7850000;0;5047000;42000000;0;30/09/14;80000000;48;956;1
1;1;2;3;5001;5/08/88;34;COLOMBIANO;6760000;0;3400000;60000000;0;19/08/16;90000000;60;;1
1;2;2;3;5360;4/11/89;33;COLOMBIANO;4664280;0;1703379;0;0;4/04/16;65000000;60;914;1
1;1;3;3;5001;15/03/87;35;Colombiano;3955000;0;1905000;0;0;26/03/19;67945390;60;;1
1;1;3;3;5001;15/03/87;35;Colombiano;3955000;0;1905000;0;0;26/03/19;54000000;60;;1
1;1;3;3;5001;15/03/87;35;Colombiano;3955000;0;1905000;0;0;26/04/20;56637833;47;;1
1;1;3;3;25430;4/03/85;37;colombiano;9800000;0;5312000;192000000;0;28/11/14;60000000;48;797;1
1;1;3;3;25430;4/03/85;37;colombiano;9800000;0;5312000;192000000;0;17/11/16;2030850;6;797;1
5;1;3;1;25290;26/02/44;78;COLOMBIANO;4498801;0;1659900;480000000;0;9/03/15;26000000;48;933;1
2;1;2;1;25290;1/09/59;63;COLOMBIANO;4000000;NULL;1897000;360000000;NULL;19/04/13;98000000;48;955;1
1;1;3;1;25290;30/03/72;50;COLOMBIANO;9100000;0;6403000;430000000;0;27/02/15;65000000;36;;1
2;1;2;3;25151;22/10/66;56;COLOMBIANO;6591137;0;2165360;150000000;0;12/06/16;156046418;60;;1
2;1;2;3;25151;22/10/66;56;COLOMBIANO;6591137;0;2165360;150000000;0;8/06/16;130000000;60;;1
2;1;2;3;25151;22/10/66;56;COLOMBIANO;6591137;0;2165360;150000000;0;12/01/21;17887367;5;;1
2;1;2;3;25151;22/10/66;56;COLOMBIANO;6591137;0;2165360;150000000;0;12/01/21;17887367;5;;1
4;1;3;2;25151;23/04/69;53;COLOMBIANO;5400000;0;2293000;95000000;0;2/07/15;94000000;60;954;1
1;2;4;2;5761;29/12/90;31;COLOMBIANO;21025000;0;16429350;350000000;0;19/11/15;45000000;60;893;1
1;1;4;3;5001;1/02/93;29;Colombiano;15951116;0;12681710;160000000;0;26/03/18;60000000;60;;1
1;1;4;3;5001;1/02/93;29;Colombiano;15951116;0;12681710;160000000;0;30/03/18;75160932;60;;1
5;1;2;1;11001;18/02/59;63;COLOMBIANO;2636784;0;1662742;0;0;4/01/16;30000000;60;911;1
5;1;2;1;11001;18/02/59;63;COLOMBIANO;2636784;0;1662742;0;0;8/12/15;36971312;60;911;1
5;1;2;1;11001;18/02/59;63;COLOMBIANO;2636784;0;1662742;0;0;8/11/19;10503467;13;911;1
4;1;2;1;41001;19/12/62;59;COLOMBIANO;2600000;0;1250000;0;0;21/09/15;32000000;60;;1
4;1;2;1;41001;19/12/62;59;COLOMBIANO;2600000;0;1250000;0;0;23/02/17;30602757;43;;1
5;1;2;1;15686;22/02/66;56;Colombiano;3250000;0;1550000;720000000;0;24/09/17;69756419;60;914;1
5;1;2;1;15686;22/02/66;56;Colombiano;3250000;0;1550000;720000000;0;19/09/17;60000000;60;914;1
2;1;3;2;41551;20/01/54;68;Colombiano;6453505;0;4247563;960000000;0;15/02/18;54000000;60;;1
2;1;3;2;41551;20/01/54;68;Colombiano;6453505;0;4247563;960000000;0;19/02/18;65128028;60;;1
2;1;3;1;41551;30/09/57;65;COLOMBIANO;11578329;0;2713958;300000000;0;13/10/15;32000000;60;812;1
2;1;3;1;41551;30/09/57;65;COLOMBIANO;11578329;0;2713958;300000000;0;14/10/15;38411435;60;812;1
5;1;3;1;41770;9/06/76;46;COLOMBIANO;7000000;0;1950000;150000000;0;18/05/16;15000000;24;957;1
2;1;3;1;41676;1/07/65;57;Colombiano;4950000;0;1529992;193000000;0;23/10/19;59667785;60;958;1
2;1;3;1;41676;1/07/65;57;Colombiano;4950000;0;1529992;193000000;0;23/10/19;59667785;60;958;1
2;1;3;1;41676;1/07/65;57;Colombiano;4950000;0;1529992;193000000;0;23/10/19;50000000;60;958;1
2;1;3;1;41676;1/07/65;57;Colombiano;4950000;0;1529992;193000000;0;23/10/19;50000000;60;958;1
5;1;2;3;11001;2/06/83;39;Colombiano;7000000;0;3850000;320000000;0;10/12/18;78990522;36;;1
5;1;2;3;11001;2/06/83;39;Colombiano;7000000;0;3850000;320000000;0;5/12/18;66000000;36;;1
5;1;2;3;11001;2/06/83;39;Colombiano;7000000;0;3850000;320000000;0;10/10/19;56104435;26;;1
5;1;2;2;52835;18/01/72;50;COLOMBIANO;3750000;0;1300000;0;0;19/02/16;78000000;60;927;1
2;1;3;1;25754;12/12/45;76;COLOMBIANO;7500000;0;3250000;1080000000;0;20/05/15;45500000;24;900;1
2;1;3;1;25754;12/12/45;76;COLOMBIANO;7500000;0;3250000;1080000000;0;23/08/16;54000000;24;900;1
2;1;3;1;54001;14/09/71;51;COLOMBIANO;4929871;NULL;3135000;153000000;NULL;8/10/13;52000000;48;943;1
5;1;2;3;5649;30/08/85;37;Colombiano;7656387;0;3670415;0;0;16/10/18;82000000;60;;1
5;1;2;3;5649;30/08/85;37;Colombiano;7656387;0;3670415;0;0;21/12/18;93531358;58;;1
1;2;2;1;68217;21/10/65;57;Colombiano;4354116;0;1831500;1200000000;0;26/04/19;57027913;60;;1
1;2;2;1;68217;21/10/65;57;Colombiano;4354116;0;1831500;1200000000;0;26/04/19;48000000;60;;1
2;1;3;1;68001;15/10/53;69;Colombiano;3000000;0;1750000;190000000;0;15/08/17;78000000;60;;1
2;1;3;1;68001;15/10/53;69;Colombiano;3000000;0;1750000;190000000;0;20/08/17;95859461;60;;1
2;1;1;1;68101;28/02/83;39;COLOMBIANO;10650000;0;2350000;380000000;0;20/05/15;80000000;48;956;1
5;1;2;3;68861;26/01/85;37;Colombiano;3225000;0;96000;0;0;31/07/19;63000000;60;;1
5;1;2;3;68861;26/01/85;37;Colombiano;3225000;0;96000;0;0;2/08/19;77035185;60;;1
2;1;2;1;73055;17/04/63;59;Colombiano;4000000;0;2064000;800000000;0;2/03/17;80000000;60;;1
2;1;2;1;73055;17/04/63;59;Colombiano;4000000;0;2064000;800000000;0;7/10/17;97708409;53;;1
2;1;2;1;73055;17/04/63;59;Colombiano;4000000;0;2064000;800000000;0;7/03/22;3017723;2;;1
2;1;2;1;73055;17/04/63;59;Colombiano;4000000;0;2064000;800000000;0;7/04/22;3081182;2;;1
2;1;2;1;73055;17/04/63;59;Colombiano;4000000;0;2064000;800000000;0;15/04/20;3067446;2;;1
2;1;2;1;73055;17/04/63;59;Colombiano;4000000;0;2064000;800000000;0;15/04/20;3081183;2;;1
2;1;2;1;73055;17/04/63;59;Colombiano;4000000;0;2064000;800000000;0;7/10/20;36049102;17;;1
2;1;2;1;73055;17/04/63;59;Colombiano;4000000;0;2064000;800000000;0;7/03/22;3007897;2;;1
2;1;2;1;73055;17/04/63;59;Colombiano;4000000;0;2064000;800000000;0;7/04/22;3021367;2;;1
2;1;2;1;73055;17/04/63;59;Colombiano;4000000;0;2064000;800000000;0;7/04/22;3081182;2;;1
2;1;2;1;73055;17/04/63;59;Colombiano;4000000;0;2064000;800000000;0;7/08/20;37324727;19;;1
2;1;2;1;73055;17/04/63;59;Colombiano;4000000;0;2064000;800000000;0;7/03/22;3067446;2;;1
2;1;3;2;5313;8/07/51;71;Colombiano;4114350;0;3153322;0;0;22/02/16;28000000;60;953;1
2;1;3;2;5615;31/01/75;47;COLOMBIANO;7970571;0;4086247;190000000;0;15/01/16;78500000;60;;1
5;1;2;2;17662;14/06/73;49;Seleccione;7950000;0;2762000;0;0;27/12/19;75000000;60;;1
5;1;2;2;17662;14/06/73;49;Seleccione;7950000;0;2762000;0;0;1/01/20;75000203;60;;1
5;1;2;2;17662;14/06/73;49;Seleccione;7950000;0;2762000;0;0;1/06/20;86946863;55;;1
2;1;2;1;73124;4/07/42;80;colombiano;8800000;0;5953000;150000000;0;29/09/14;82500000;48;;1
2;1;2;1;68861;30/05/43;79;COLOMBIANO;6500000;0;1900000;720000000;0;17/09/15;120000000;48;917;1
3;1;2;1;;4/02/45;77;COLOMBIANO;4250000;NULL;1650000;80000000;NULL;20/03/13;60000000;36;754;1
5;1;3;1;25297;29/09/46;76;COLOMBIANO;3689593;NULL;1403434;0;NULL;10/08/13;52000000;36;881;1
2;1;4;1;25793;25/02/47;75;Colombiano;1725000;0;0;0;0;26/09/19;20000000;24;507;1
2;1;4;1;25793;25/02/47;75;Colombiano;1725000;0;0;0;0;26/10/19;21123733;23;507;1
5;1;2;1;11001;9/03/47;75;COLOMBIANO;12800000;0;6350000;560000000;0;3/06/15;93000000;48;;1
5;1;2;1;11001;9/03/47;75;COLOMBIANO;12800000;0;6350000;560000000;0;10/06/15;103820390;48;;1
1;1;2;1;50573;25/12/49;72;COLOMBIANO;4882018;0;2278340;320000000;0;3/08/15;62000000;60;911;1
1;1;2;1;50573;25/12/49;72;COLOMBIANO;4882018;0;2278340;320000000;0;1/02/18;1853411;6;911;1
1;1;2;1;50573;25/12/49;72;COLOMBIANO;4882018;0;2278340;320000000;0;5/10/15;77027416;58;911;1
1;1;2;1;50573;25/12/49;72;COLOMBIANO;4882018;0;2278340;320000000;0;5/04/19;24690809;16;911;1
1;1;2;1;50573;25/12/49;72;COLOMBIANO;4882018;0;2278340;320000000;0;6/05/19;3870000;12;911;1
1;1;2;1;50573;25/12/49;72;COLOMBIANO;4882018;0;2278340;320000000;0;30/05/19;34254962;60;911;1
1;1;2;1;50573;25/12/49;72;COLOMBIANO;4882018;0;2278340;320000000;0;10/06/19;35371117;60;911;1
1;1;2;1;50573;25/12/49;72;COLOMBIANO;4882018;0;2278340;320000000;0;10/06/19;34255077;60;911;1
2;1;2;1;50001;7/08/56;66;COLOMBIANO;3900000;0;1500000;1050000000;0;3/09/15;54000000;48;863;1
2;1;3;1;50001;1/07/59;63;COLOMBIANO;7969576;0;5370000;300000000;0;10/03/16;75000000;60;925;1
4;1;2;1;25181;16/07/59;63;Colombiano;9940000;0;6907000;0;0;27/02/18;80000000;60;;1
2;1;2;1;66001;19/01/53;69;;5000000;0;1950000;125000000;0;25/06/15;68477974;48;;1
2;1;3;1;25279;20/12/57;64;COLOMBIANO;6000000;NULL;2365000;960000000;NULL;15/12/14;40000000;36;918;1
2;1;2;1;25297;14/08/60;62;Colombiano;4300000;0;3091000;0;0;31/07/13;57500000;36;;1
4;1;2;2;25372;6/09/65;57;COLOMBIANO;6250000;0;2300000;90000000;0;31/03/17;144000000;60;952;1
4;1;2;2;25372;6/09/65;57;COLOMBIANO;6250000;0;2300000;90000000;0;5/08/17;183336346;56;952;1
5;1;1;3;25394;4/09/72;50;Colombiano;3289000;0;202000;0;0;7/01/20;59000000;60;914;1
5;1;1;3;25394;4/09/72;50;Colombiano;3289000;0;202000;0;0;7/01/20;59000138;60;914;1
5;1;1;3;25394;4/09/72;50;Colombiano;3289000;0;202000;0;0;7/02/20;68049132;59;914;1
4;1;2;2;25426;29/07/80;42;Colombiano;3225000;0;86000;0;0;27/04/17;50000000;48;902;1
4;1;2;2;25426;29/07/80;42;Colombiano;3225000;0;86000;0;0;1/10/17;58535922;43;902;1
4;1;2;2;25426;29/07/80;42;Colombiano;3225000;0;86000;0;0;20/09/19;50000000;48;902;1
4;1;2;2;25426;29/07/80;42;Colombiano;3225000;0;86000;0;0;20/09/19;56554976;48;902;1
2;1;3;1;25653;13/12/61;60;COLOMBIANO;5750000;0;3379000;720000000;0;12/08/16;96000000;60;920;1
2;1;3;1;25653;13/12/61;60;COLOMBIANO;5750000;0;3379000;720000000;0;17/08/16;112655945;60;920;1
2;1;2;1;25658;22/02/67;55;COLOMBIANO;3500000;0;2385000;80000000;0;24/06/15;20000000;24;773;1
5;2;3;1;54001;1/01/83;39;COLOMBIANO;5400000;0;2153000;300000000;0;15/04/16;100000000;60;947;1
4;1;3;3;11001;1/04/59;63;Colombiano;3500000;0;0;0;0;25/11/19;67200000;60;920;1
4;1;3;3;11001;1/04/59;63;Colombiano;3500000;0;0;0;0;25/11/19;69447110;60;920;1
4;1;3;3;11001;1/04/59;63;Colombiano;3500000;0;0;0;0;25/01/20;66058005;58;920;1
4;1;3;3;11001;1/04/59;63;Colombiano;3500000;0;0;0;0;25/03/20;79900483;56;920;1
5;1;2;1;25491;21/03/57;65;COLOMBIA;10400000;0;5967298;173000000;0;29/01/14;10000000;12;959;1
2;1;3;1;TIBIRITA;28/02/64;58;COLOMBIANO;1500000;NULL;1000000;1;NULL;23/06/12;59500000;36;557;1
2;1;2;1;25807;9/10/63;59;COLOMBIANO;23000000;NULL;12938000;245000000;NULL;18/01/13;65000000;36;951;1
5;1;1;1;25368;24/03/63;59;Colombiano;7600000;0;3391000;0;0;2/11/12;65000000;48;;1
1;2;3;3;5001;27/10/82;40;Colombiano;2500000;0;0;0;0;4/11/17;87974707;47;;1
1;2;3;3;5001;27/10/82;40;Colombiano;2500000;0;0;0;0;29/09/17;76730506;48;;1
1;2;3;3;5001;27/10/82;40;Colombiano;2500000;0;0;0;0;9/10/18;29436360;60;;1
2;1;2;1;15861;30/04/63;59;Colombiano;5550000;0;786000;260000000;0;25/06/19;24000000;36;;1
2;1;2;1;15861;30/04/63;59;Colombiano;5550000;0;786000;260000000;0;25/06/19;26426982;36;;1
1;1;2;3;5001;16/09/53;69;COLOMBIANO;2160000;0;1250000;70000000;0;27/07/15;15000000;48;867;1
2;1;2;2;50226;22/05/65;57;COLOMBIANO;5130000;0;1900000;750000000;0;27/08/15;93500000;60;939;1
2;1;2;2;50226;22/05/65;57;COLOMBIANO;5130000;0;1900000;750000000;0;26/10/16;129175544;46;939;1
2;1;2;2;50226;22/05/65;57;COLOMBIANO;5130000;0;1900000;750000000;0;26/04/19;39475599;16;939;1
2;1;3;1;15804;25/09/80;42;Colombiano;3999453;0;1989499;200000000;0;28/09/18;44000000;36;;1
2;1;3;1;15804;25/09/80;42;Colombiano;3999453;0;1989499;200000000;0;3/10/18;48644734;36;;1
1;2;3;3;15001;15/11/81;41;Colombiano;5864000;0;2531060;0;0;18/10/17;75000000;36;;1
1;2;3;3;15001;15/11/81;41;Colombiano;5864000;0;2531060;0;0;23/10/17;83683725;36;;1
5;1;2;1;5315;8/03/81;41;COLOMBIANO;3000000;0;1500000;0;0;27/08/13;20000000;24;874;1
5;1;2;1;5315;8/03/81;41;COLOMBIANO;3000000;0;1500000;0;0;19/11/15;10000000;12;874;1
2;1;2;1;5145;21/12/59;62;Colombiano;4200000;0;1850000;1485000000;0;13/06/17;77282359;54;957;1
2;1;2;1;5145;21/12/59;62;Colombiano;4200000;0;1850000;1485000000;0;8/06/17;65000000;54;957;1
2;1;2;1;5145;21/12/59;62;Colombiano;4200000;0;1850000;1485000000;0;13/12/20;22447318;12;957;1
2;1;3;1;5541;25/08/56;66;COLOMBIANO;9100000;0;6143000;140000000;0;15/12/15;30000000;36;;1
2;2;2;1;15599;15/05/65;57;Colombiano;10000000;0;10000000;210000000;0;23/10/15;58679442;36;908;1
2;2;2;1;15599;15/05/65;57;Colombiano;10000000;0;10000000;210000000;0;5/02/13;53000000;48;908;1
5;2;2;2;;30/12/69;52;COLOMBIANO;3800000;0;2288000;0;0;9/09/15;43000000;48;870;1
2;2;2;3;41001;15/05/79;43;COLOMBIANO;2800000;0;1475000;0;0;18/03/16;43000000;60;938;1
1;1;3;3;50001;19/02/90;32;Colombiano;2250000;0;1400000;0;0;12/08/16;50000000;60;;1
5;1;2;3;11001;2/09/90;32;Colombiano;4000000;0;2816000;130000000;0;14/07/14;111000000;48;862;1
1;2;3;1;50001;20/04/92;30;Colombiano;9146800;0;7170358;320000000;0;13/08/14;84000000;48;;1
1;2;3;1;50001;20/04/92;30;Colombiano;9146800;0;7170358;320000000;0;28/10/16;1043517;4;;1
1;2;3;1;50001;20/04/92;30;Colombiano;9146800;0;7170358;320000000;0;11/09/17;9204109;10;;1
1;2;3;3;50001;31/01/94;28;COLMBIANA;2100000;0;1400000;0;0;30/03/15;12000000;36;719;1
4;1;3;3;50313;23/12/89;32;COLOMBIANO;4277699;0;1800000;100000000;0;31/07/18;7214057;60;914;1
4;1;3;3;50313;23/12/89;32;COLOMBIANO;4277699;0;1800000;100000000;0;10/11/15;70000000;60;914;1
5;1;3;3;5237;7/01/86;36;COLOMBIANO;3500000;0;1413000;0;0;24/11/15;66000000;60;932;1
5;1;3;3;5091;20/06/89;33;Colombiano;4189014;0;2689414;0;0;9/09/16;49000000;60;829;1
5;1;3;3;5091;20/06/89;33;Colombiano;4189014;0;2689414;0;0;2/02/19;37027585;29;829;1
5;1;3;3;5091;20/06/89;33;Colombiano;4189014;0;2689414;0;0;2/04/20;19631784;15;829;1
5;1;3;3;5091;20/06/89;33;Colombiano;4189014;0;2689414;0;0;10/11/20;26093661;48;829;1
1;1;3;2;5001;23/09/88;34;Colombiano;13500000;0;6602000;210000000;0;10/10/14;40000000;48;;1
1;1;3;2;5001;23/09/88;34;Colombiano;13500000;0;6602000;210000000;0;1/10/15;178000000;60;;1
1;1;3;2;5001;23/09/88;34;Colombiano;13500000;0;6602000;210000000;0;5/10/15;214595431;60;;1
5;2;2;3;5001;23/11/87;34;COLOMBIANO;3765540;0;1534400;0;0;19/04/16;70000000;60;;1
5;2;2;3;5001;23/11/87;34;COLOMBIANO;3765540;0;1534400;0;0;23/04/16;85510823;60;;1
5;2;2;3;5001;23/11/87;34;COLOMBIANO;3765540;0;1534400;0;0;23/11/19;44197250;60;;1
5;2;2;3;5001;23/11/87;34;COLOMBIANO;3765540;0;1534400;0;0;23/10/19;36142829;60;;1
5;2;2;3;5001;23/11/87;34;COLOMBIANO;3765540;0;1534400;0;0;30/04/20;1239376;24;;1
5;2;2;3;5001;23/11/87;34;COLOMBIANO;3765540;0;1534400;0;0;23/12/20;929520;18;;1
2;1;3;1;25307;27/09/63;59;COLOMBIANO;5023833;0;1641191;320000000;0;13/05/15;68000000;60;794;1
2;1;3;1;25307;27/09/63;59;COLOMBIANO;5023833;0;1641191;320000000;0;20/10/15;80267924;55;794;1
2;1;3;1;25307;27/09/63;59;COLOMBIANO;5023833;0;1641191;320000000;0;20/11/19;11600550;6;794;1
2;1;3;1;25307;6/04/68;54;COLOMBIANA;5588584;0;2653437;1120000000;0;2/12/14;73000000;48;943;1
2;1;3;1;73873;6/04/73;49;COLOMBIANO;4000000;0;1050000;150000000;0;15/12/14;84000000;48;;1
2;1;3;1;73873;6/04/73;49;COLOMBIANO;4000000;0;1050000;150000000;0;22/03/17;2399931;6;;1
2;1;3;1;73873;6/04/73;49;COLOMBIANO;4000000;0;1050000;150000000;0;18/01/16;4908328;24;;1
1;1;2;2;11001;2/10/88;34;COLOMBIANO;5557000;0;1550000;0;0;19/06/15;105000000;60;919;1
1;1;2;2;11001;2/10/88;34;COLOMBIANO;5557000;0;1550000;0;0;19/03/19;28931829;47;919;1
1;1;2;2;11001;2/10/88;34;COLOMBIANO;5557000;0;1550000;0;0;15/02/19;25523390;48;919;1
5;1;2;1;25743;24/12/67;54;COLOMBIANO;7550000;0;3887000;1000000000;0;22/11/16;54000000;48;955;1
5;1;2;1;25743;24/12/67;54;COLOMBIANO;7550000;0;3887000;1000000000;0;27/04/18;43782585;31;955;1
4;1;3;1;25151;16/05/67;55;COLOMBIANA;6600000;0;4450000;0;0;25/02/15;55500000;48;943;1
5;1;3;3;25151;16/03/71;51;COLOMBIANO;5600000;0;1900000;480000000;0;30/10/14;48000000;48;858;1
2;1;3;3;25269;31/03/57;65;COLOMBIANO;9650000;0;6686000;330000000;0;3/10/14;79000000;48;;1
5;1;2;3;11001;9/07/70;52;Colombiano;3225000;0;0;0;0;2/10/19;45087648;46;940;1
5;1;2;3;11001;9/07/70;52;Colombiano;3225000;0;0;0;0;31/07/19;40000000;48;940;1
5;1;2;3;11001;9/07/70;52;Colombiano;3225000;0;0;0;0;2/08/19;40000134;48;940;1
2;1;2;3;FACATATIVA;31/07/72;50;COLOMBIANO;3000000;NULL;1350000;80000000;NULL;28/03/14;45000000;48;414;1
1;1;3;3;5001;9/04/90;32;Colombiano;6540000;0;3650000;130000000;0;16/03/17;60000000;60;949;1
1;1;3;3;5001;9/04/90;32;Colombiano;6540000;0;3650000;130000000;0;25/10/19;8783801;12;949;1
1;1;3;3;5001;9/04/90;32;Colombiano;6540000;0;3650000;130000000;0;20/03/17;74098461;60;949;1
1;2;3;2;5001;23/10/93;29;COLOMBIANO;4029000;0;2067000;0;0;28/12/16;65000000;60;;1
